1.000000000000000056e-01,7.971233340413315105e-01
2.000000000000000111e-01,7.965298622312425580e-01
3.000000000000000444e-01,7.955008503514671148e-01
4.000000000000000222e-01,7.913648368850093595e-01
5.000000000000000000e-01,7.791526306760665488e-01
6.000000000000000888e-01,7.636547110902107693e-01
7.000000000000000666e-01,7.074294690389624218e-01
8.000000000000000444e-01,5.644766409960989550e-01
9.000000000000000222e-01,2.380024759808895829e-01
