1.000000000000000056e-01,7.176447251849861209e-01
2.000000000000000111e-01,7.156186692458920140e-01
3.000000000000000444e-01,7.144495705876634517e-01
4.000000000000000222e-01,7.090933962509294863e-01
5.000000000000000000e-01,6.949326540438187649e-01
6.000000000000000888e-01,6.748073574994888357e-01
7.000000000000000666e-01,6.266743491254210818e-01
8.000000000000000444e-01,4.701424254339654496e-01
9.000000000000000222e-01,1.847747440607102609e-01
