1.000000000000000056e-01,7.657318999986476582e-01
2.000000000000000111e-01,7.651100094513839656e-01
3.000000000000000444e-01,7.594823489018213136e-01
4.000000000000000222e-01,7.519307269151073170e-01
5.000000000000000000e-01,7.366115173152660844e-01
6.000000000000000888e-01,7.025812796482702183e-01
7.000000000000000666e-01,6.326611769001564411e-01
8.000000000000000444e-01,5.066750136361382051e-01
9.000000000000000222e-01,2.109994162380486593e-01
