1.000000000000000056e-01,7.986716844046360952e-01
2.000000000000000111e-01,7.983931328726027177e-01
3.000000000000000444e-01,7.968481781151794952e-01
4.000000000000000222e-01,7.923577278687723435e-01
5.000000000000000000e-01,7.832826469122737834e-01
6.000000000000000888e-01,7.602975584473488091e-01
7.000000000000000666e-01,7.074365095130688008e-01
8.000000000000000444e-01,5.507377300392939379e-01
9.000000000000000222e-01,2.294664267540007518e-01
