0.0, 7.476744186046512253e-01
0.1, 7.453488372093024505e-01
0.2, 7.453488372093023395e-01
0.3, 7.418604651162790109e-01
0.4, 7.360465116279069075e-01
0.5, 7.186046511627908195e-01
0.6, 6.872093023255814170e-01
0.7, 6.279069767441860517e-01
0.8, 4.872093023255814614e-01
0.9, 2.744186046511627453e-01
